property_id,price,property_subtype,province,locality_name,postal_code,latitude,longitude,living_area,surface_of_good,number_of_facades,kitchen_type,furnished,open_fire,terrace,terrace_area,garden,garden_area,swimming_pool,state_of_building
14453000,445900.0,PENTHOUSE,Flemish Brabant,Leuven,3200,51.004737,4.8356924,125.0,,,INSTALLED,0,0,1,,0,0.0,0,GOOD
16821000,225000.0,SERVICE_FLAT,West Flanders,Brugge,8000,51.2158746,3.2139727,96.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
36937000,406000.0,PENTHOUSE,Brussels,Brussels,1070,50.8278763,4.2991906,114.0,,3.0,HYPER_EQUIPPED,0,0,1,38.0,0,0.0,0,AS_NEW
76653000,350000.0,APARTMENT,Liège,Verviers,4750,50.4273259,6.2159648,74.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
42815000,198500.0,APARTMENT,Hainaut,Soignies,7060,,,78.0,,4.0,INSTALLED,0,0,1,6.0,0,0.0,0,MISSING
64259000,469000.0,DUPLEX,Hainaut,Mons,7000,50.4566294,3.9515049,296.0,,4.0,INSTALLED,0,0,1,45.0,0,0.0,0,MISSING
44921000,315000.0,APARTMENT,Antwerp,Antwerp,2240,51.2212011,4.670485,93.0,,4.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,AS_NEW
2949000,317645.0,PENTHOUSE,Hainaut,Ath,7800,50.6266808,3.7715495,133.0,,,MISSING,0,0,1,14.0,0,0.0,0,AS_NEW
31966000,384000.0,APARTMENT,Brussels,Brussels,1000,50.8665959,4.3449,110.0,,4.0,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,AS_NEW
53721000,170000.0,FLAT_STUDIO,Flemish Brabant,Halle-Vilvoorde,1932,50.8552905,4.4458622,44.0,,,MISSING,0,1,1,8.0,0,0.0,1,MISSING
12062000,299900.0,GROUND_FLOOR,East Flanders,Gent,9080,51.0986968,3.8418373,73.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
60928000,340000.0,APARTMENT,Namur,Namur,5100,,,120.0,,,INSTALLED,0,1,1,9.0,0,0.0,0,MISSING
53970000,272000.0,APARTMENT,Hainaut,Mons,7000,50.4962796,3.9820702,92.0,,4.0,INSTALLED,0,1,1,8.0,0,0.0,0,MISSING
79056000,225000.0,GROUND_FLOOR,Antwerp,Antwerp,2100,51.2220155,4.4649174,70.0,,,INSTALLED,0,1,0,0.0,1,22.0,0,JUST_RENOVATED
77808000,300000.0,APARTMENT,Hainaut,Charleroi,7181,,,83.0,,4.0,INSTALLED,0,0,1,18.0,0,0.0,0,AS_NEW
72293000,319500.0,APARTMENT,Antwerp,Turnhout,2470,51.2677034,5.0848534,100.0,,3.0,HYPER_EQUIPPED,0,0,1,14.0,0,0.0,0,MISSING
52738000,309000.0,GROUND_FLOOR,Walloon Brabant,Nivelles,1360,,,93.0,,,INSTALLED,0,1,1,12.0,0,0.0,0,MISSING
70958000,275000.0,APARTMENT,Antwerp,Mechelen,2220,51.046095,4.7256921,112.0,,2.0,INSTALLED,0,1,0,0.0,0,0.0,0,MISSING
35039000,245000.0,FLAT_STUDIO,Flemish Brabant,Leuven,3000,50.8738895,4.6909099,35.0,,2.0,INSTALLED,1,0,1,,0,0.0,0,GOOD
2255000,335750.0,APARTMENT,West Flanders,Brugge,8370,51.3178321,3.1416329,83.0,,2.0,INSTALLED,0,0,1,7.0,0,0.0,0,MISSING
77550000,229000.0,APARTMENT,Antwerp,Turnhout,2350,51.3041861,4.8872756,70.0,,2.0,SEMI_EQUIPPED,0,1,1,,0,0.0,0,GOOD
61259000,389000.0,APARTMENT,Brussels,Brussels,1140,50.8772844,4.3900547,130.0,,2.0,INSTALLED,0,1,1,15.0,0,0.0,0,MISSING
77697000,215000.0,APARTMENT,Brussels,Brussels,1020,,,90.0,,2.0,MISSING,0,1,1,3.0,0,0.0,0,TO_RENOVATE
39287000,445000.0,APARTMENT,Brussels,Brussels,1190,50.8155932,4.3401837,129.0,,2.0,MISSING,0,0,1,9.0,0,0.0,0,TO_RENOVATE
177000,389000.0,APARTMENT,Brussels,Brussels,1200,50.8528266,4.4278733,72.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,AS_NEW
21713000,311191.0,APARTMENT,Antwerp,Mechelen,2500,51.1454512,4.5413765,93.0,,,USA_HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,AS_NEW
42243000,425000.0,GROUND_FLOOR,Antwerp,Turnhout,2450,51.1345833,5.077878,133.0,,,HYPER_EQUIPPED,0,0,1,31.0,0,0.0,0,AS_NEW
20749000,127500.0,FLAT_STUDIO,Antwerp,Antwerp,2000,51.2301643,4.4170893,30.0,,4.0,USA_INSTALLED,1,0,1,6.0,0,0.0,0,GOOD
77792000,224000.0,APARTMENT,Antwerp,Antwerp,2610,51.1639664,4.3935956,97.0,,3.0,INSTALLED,0,1,1,15.0,0,0.0,0,GOOD
75115000,266725.0,APARTMENT,West Flanders,Oostend,8460,51.192827,3.0044652,,,,MISSING,0,0,1,1.0,0,0.0,0,AS_NEW
15474000,995000.0,APARTMENT,West Flanders,Brugge,8300,51.3504815,3.2869429,194.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,AS_NEW
5615000,345620.0,APARTMENT,Limburg,Maaseik,3650,51.0406599,5.7323662,160.0,,,MISSING,0,0,1,45.0,0,0.0,0,MISSING
24703000,415500.0,APARTMENT,Antwerp,Mechelen,2220,51.0725953,4.7228343,111.0,,4.0,INSTALLED,0,1,1,51.0,1,,0,MISSING
72559000,335000.0,APARTMENT,Brussels,Brussels,1180,,,114.0,,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,GOOD
51187000,385000.0,GROUND_FLOOR,Liège,Liège,4100,50.5798326,5.5471062,132.0,,,MISSING,0,0,1,60.0,0,0.0,0,MISSING
26668000,425000.0,APARTMENT,Brussels,Brussels,1050,,,80.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0,GOOD
46168000,349500.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1830,,,109.0,,,MISSING,0,0,1,9.0,0,0.0,0,AS_NEW
14557000,335000.0,APARTMENT,West Flanders,Oostend,8450,51.2459863,2.9564439,78.0,,,MISSING,0,0,1,23.0,0,0.0,0,MISSING
20415000,270850.0,APARTMENT,Liège,Liège,4000,50.6531367,5.6053659,99.0,,2.0,MISSING,0,0,1,18.0,0,0.0,0,MISSING
61449000,325000.0,APARTMENT,Hainaut,Mouscron,7780,50.7676118,3.000706,112.0,,3.0,INSTALLED,0,1,1,14.0,0,0.0,1,MISSING
44716000,521500.0,APARTMENT,Brussels,Brussels,1160,50.8163956,4.3989398,105.0,,,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,AS_NEW
16883000,370000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,3090,,,109.0,,3.0,INSTALLED,0,0,1,24.0,0,0.0,0,GOOD
5209000,173520.0,APARTMENT,Hainaut,Thuin,7130,50.4142232,4.1660374,71.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
17837000,299000.0,APARTMENT,Antwerp,Turnhout,2440,51.0979848,4.9482181,,,2.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
38955000,180000.0,APARTMENT,Luxembourg,Neufchâteau,6920,50.080466,5.1218962,79.0,,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
57500000,159000.0,FLAT_STUDIO,Brussels,Brussels,1210,50.8569969,4.3679272,40.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,JUST_RENOVATED
25475000,255000.0,APARTMENT,Brussels,Brussels,1020,50.8914326,4.3273242,80.0,,2.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
40201000,417000.0,APARTMENT,Walloon Brabant,Nivelles,1400,50.5996376,4.3170058,,,,MISSING,0,0,0,0.0,0,0.0,0,AS_NEW
43671000,349000.0,GROUND_FLOOR,Antwerp,Antwerp,2600,51.1797839,4.4322276,88.0,,2.0,HYPER_EQUIPPED,0,0,0,0.0,1,75.0,0,AS_NEW
72645000,291900.0,GROUND_FLOOR,Antwerp,Turnhout,2300,51.3166896,4.9432447,92.0,,2.0,MISSING,0,0,1,20.0,0,0.0,0,AS_NEW
55285000,170000.0,APARTMENT,Hainaut,Ath,7801,50.6229031,3.7671962,111.0,,,NOT_INSTALLED,0,1,0,0.0,1,,0,TO_RENOVATE
47841000,379000.0,DUPLEX,East Flanders,Sint-Niklaas,9100,51.1792755,4.1555237,156.0,,,SEMI_EQUIPPED,0,1,1,,0,0.0,0,MISSING
41740000,250000.0,GROUND_FLOOR,Flemish Brabant,Halle-Vilvoorde,1560,50.7680197,4.4765757,103.0,,2.0,MISSING,0,0,1,,1,43.0,0,TO_RESTORE
69044000,399000.0,APARTMENT,Antwerp,Antwerp,2610,51.1697666,4.3670861,86.0,,2.0,USA_INSTALLED,0,0,1,18.0,1,80.0,0,AS_NEW
9236000,255750.0,APARTMENT,West Flanders,Kortrijk,8570,50.8182874,3.430478,1030.0,,4.0,INSTALLED,0,0,1,10.0,0,0.0,0,AS_NEW
42057000,325000.0,APARTMENT,Hainaut,Charleroi,7180,,,88.0,,,MISSING,0,1,0,0.0,1,30.0,0,MISSING
77310000,340000.0,APARTMENT,East Flanders,Gent,9000,51.0580772,3.7391171,68.0,,,HYPER_EQUIPPED,0,0,1,14.0,0,0.0,0,MISSING
34904000,349000.0,DUPLEX,Brussels,Brussels,1080,,,140.0,,2.0,INSTALLED,0,0,1,30.0,0,0.0,0,GOOD
49283000,165000.0,APARTMENT,West Flanders,Veurne,8660,,,60.0,,2.0,INSTALLED,1,0,0,0.0,0,0.0,0,JUST_RENOVATED
13549000,390000.0,APARTMENT,Brussels,Brussels,1180,50.7952533,4.3197984,99.0,,4.0,HYPER_EQUIPPED,0,0,1,31.0,0,0.0,0,AS_NEW
3345000,263666.0,APARTMENT,West Flanders,Veurne,8660,51.0964475,2.589268,72.0,,2.0,MISSING,0,0,1,21.0,0,0.0,0,GOOD
47953000,225000.0,APARTMENT,Brussels,Brussels,1200,,,56.0,,2.0,USA_SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,TO_RENOVATE
73614000,150000.0,APARTMENT,East Flanders,Sint-Niklaas,9100,51.1536013,4.1582427,95.0,,,MISSING,0,0,1,,0,0.0,0,GOOD
34114000,306120.0,APARTMENT,Namur,Namur,5640,50.3139197,4.6615033,95.0,,4.0,MISSING,0,1,1,19.0,1,56.0,0,MISSING
40975000,200000.0,APARTMENT,Walloon Brabant,Nivelles,1300,,,85.0,,4.0,SEMI_EQUIPPED,0,1,0,0.0,1,,0,GOOD
10086000,359500.0,APARTMENT,Brussels,Brussels,1090,,,102.0,,4.0,INSTALLED,0,1,1,9.0,0,0.0,0,GOOD
3188000,290000.0,APARTMENT,West Flanders,Veurne,8660,51.0731105,2.6019306,103.0,,2.0,INSTALLED,0,0,1,22.0,1,40.0,0,AS_NEW
37867000,382000.0,APARTMENT,Brussels,Brussels,1082,,,133.0,,,USA_HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0,AS_NEW
11356000,220000.0,APARTMENT,Flemish Brabant,Leuven,3300,50.8079943,4.9429068,91.0,,2.0,INSTALLED,0,1,1,8.0,0,0.0,0,GOOD
48273000,359000.0,APARTMENT,East Flanders,Sint-Niklaas,9100,51.1596884,4.1497727,160.0,,,MISSING,0,0,1,9.0,0,0.0,0,GOOD
73404000,429500.0,DUPLEX,Flemish Brabant,Halle-Vilvoorde,1653,50.7289757,4.3034602,142.0,,2.0,MISSING,0,0,1,10.0,0,0.0,0,MISSING
31869000,269900.0,APARTMENT,Luxembourg,Neufchâteau,6880,49.8561537,5.2493596,105.0,,,MISSING,0,0,1,13.0,0,0.0,0,AS_NEW
22996000,220000.0,APARTMENT,Luxembourg,Virton,6740,49.6698315,5.565135,75.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
34721000,99900.0,APARTMENT,Antwerp,Turnhout,2440,51.1552506,4.9941509,28.0,,3.0,SEMI_EQUIPPED,0,1,0,0.0,1,,0,GOOD
50837000,357000.0,PENTHOUSE,West Flanders,Kortrijk,8540,50.8189987,3.380135,92.0,,,MISSING,0,0,1,18.0,0,0.0,0,GOOD
37384000,169000.0,APARTMENT,East Flanders,Aalst,9300,50.9441792,4.0138904,63.0,,3.0,INSTALLED,0,0,1,,0,0.0,0,JUST_RENOVATED
22684000,395000.0,APARTMENT,East Flanders,Gent,9050,51.0205513,3.7787886,110.0,,4.0,INSTALLED,0,0,1,10.0,0,0.0,0,MISSING
22563000,299000.0,LOFT,Liège,Liège,4000,50.641615,5.5899945,95.0,,,MISSING,0,0,1,8.0,0,0.0,0,AS_NEW
58468000,174900.0,APARTMENT,Brussels,Brussels,1070,50.83047,4.2830362,65.0,,,NOT_INSTALLED,0,1,1,8.0,0,0.0,0,TO_RENOVATE
46251000,295900.0,APARTMENT,West Flanders,Diksmuide,8600,51.0343045,2.859605,95.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
47763000,255000.0,FLAT_STUDIO,Brussels,Brussels,1050,,,31.0,,2.0,MISSING,1,0,0,0.0,0,0.0,0,MISSING
6521000,438000.0,GROUND_FLOOR,Antwerp,Turnhout,2350,51.311313,4.8764985,121.0,,3.0,INSTALLED,0,1,1,37.0,0,0.0,0,MISSING
70072000,316500.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1785,50.9599455,4.2401501,116.0,,3.0,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,MISSING
18362000,372611.0,APARTMENT,Antwerp,Mechelen,2500,51.1251815,4.5834699,129.0,,,MISSING,0,0,1,12.0,0,0.0,0,AS_NEW
9581000,187000.0,APARTMENT,Limburg,Maaseik,3910,51.226729,5.431427,,,,INSTALLED,0,0,1,,0,0.0,0,GOOD
20683000,210000.0,APARTMENT,Brussels,Brussels,1081,,,85.0,,2.0,SEMI_EQUIPPED,0,0,1,9.0,0,0.0,0,MISSING
33502000,298986.0,APARTMENT,Liège,Liège,4342,50.6830597,5.4621587,110.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
70486000,410250.0,APARTMENT,East Flanders,Aalst,9300,50.9342398,4.0481151,97.0,,2.0,MISSING,0,0,1,41.0,0,0.0,0,MISSING
77266000,605000.0,DUPLEX,Brussels,Brussels,1030,,,107.0,,2.0,INSTALLED,0,0,1,21.0,1,1.0,0,MISSING
39638000,305000.0,APARTMENT,Hainaut,Mons,7000,50.46155,3.9949,132.0,,2.0,INSTALLED,0,1,0,0.0,0,0.0,0,JUST_RENOVATED
15208000,192000.0,APARTMENT,East Flanders,Gent,9000,51.0175674,3.7260731,50.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,MISSING
50495000,509000.0,APARTMENT,Brussels,Brussels,1200,,,120.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,MISSING
71848000,125000.0,APARTMENT,Hainaut,Charleroi,6220,50.4774497,4.5465797,66.0,,3.0,SEMI_EQUIPPED,0,1,0,0.0,0,0.0,0,JUST_RENOVATED
26181000,465000.0,APARTMENT,West Flanders,Brugge,8300,51.3407674,3.23913,70.0,,2.0,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,GOOD
12626000,109000.0,APARTMENT,East Flanders,Aalst,9300,50.9430439,4.0476895,60.0,,2.0,SEMI_EQUIPPED,0,0,1,5.0,0,0.0,0,GOOD
16629000,290000.0,APARTMENT,Flemish Brabant,Leuven,3390,50.9424805,4.9085674,77.0,,2.0,MISSING,0,0,1,,0,0.0,0,GOOD
8198000,215000.0,APARTMENT,West Flanders,Tielt,8755,51.0407465,3.3964567,84.0,,,MISSING,0,0,1,5.0,0,0.0,0,MISSING
14419000,455000.0,APARTMENT,West Flanders,Veurne,8670,51.1194075,2.6310932,80.0,,,MISSING,0,0,1,23.0,0,0.0,0,MISSING
57432000,268477.0,APARTMENT,Flemish Brabant,Leuven,3200,50.9964663,4.8396774,90.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
54694000,149000.0,APARTMENT,East Flanders,Oudenaarde,9600,50.7404665,3.5946631,101.0,,3.0,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,GOOD
43224000,285000.0,DUPLEX,West Flanders,Oostend,8400,51.2249383,2.9107971,90.0,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
21499000,444500.0,APARTMENT,East Flanders,Gent,9000,51.0643079,3.7315335,106.0,,,MISSING,0,0,1,20.0,0,0.0,0,GOOD
46383000,160000.0,APARTMENT,East Flanders,Oudenaarde,9770,50.9061547,3.5285111,70.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
28196000,375000.0,APARTMENT,West Flanders,Veurne,8620,,,72.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
65152000,180000.0,APARTMENT,West Flanders,Oostend,8400,51.2268679,2.9102139,69.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
54567000,175500.0,APARTMENT,Hainaut,Mouscron,7700,,,77.0,,,INSTALLED,0,0,1,10.0,0,0.0,0,AS_NEW
51429000,464100.0,APARTMENT,Antwerp,Turnhout,2430,51.0851411,5.0657421,152.0,,,INSTALLED,0,0,1,30.0,0,0.0,0,MISSING
55565000,523950.0,DUPLEX,Flemish Brabant,Halle-Vilvoorde,1930,50.8793449,4.5089684,155.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,,1,77.0,0,MISSING
26578000,1350000.0,APARTMENT,West Flanders,Brugge,8300,51.3484437,3.2768772,75.0,,,MISSING,0,0,1,,0,0.0,0,AS_NEW
13937000,624000.0,APARTMENT,West Flanders,Brugge,8301,,,86.0,,3.0,INSTALLED,0,0,1,6.0,0,0.0,0,GOOD
23447000,220000.0,APARTMENT,Brussels,Brussels,1020,,,78.0,,,USA_INSTALLED,0,1,0,0.0,0,0.0,0,MISSING
26675000,225000.0,KOT,Flemish Brabant,Leuven,3000,50.8814249,4.7107498,18.0,,,MISSING,0,0,0,0.0,0,0.0,0,GOOD
55687000,243500.0,APARTMENT,Hainaut,Ath,7800,50.6172349,3.7858379,87.0,,,NOT_INSTALLED,0,1,1,16.0,0,0.0,0,MISSING
4922000,322000.0,APARTMENT,Liège,Liège,4000,50.632294,5.5648236,103.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
14361000,719000.0,APARTMENT,West Flanders,Brugge,8300,51.3502109,3.2932603,80.0,,,MISSING,0,0,1,7.0,0,0.0,0,MISSING
61403000,419000.0,APARTMENT,West Flanders,Oostend,8400,51.2311114,2.9117851,50.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
59168000,296000.0,APARTMENT,East Flanders,Oudenaarde,9700,50.8517786,3.595366,90.0,,2.0,INSTALLED,0,0,1,4.0,0,0.0,0,AS_NEW
35056000,335000.0,APARTMENT,Hainaut,Mouscron,7700,,,118.0,,,INSTALLED,0,0,1,11.0,0,0.0,0,AS_NEW
69314000,475000.0,DUPLEX,East Flanders,Gent,9000,51.0498461,3.7346642,118.0,,,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
43848000,339000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1880,51.0131882,4.3572785,94.0,,2.0,INSTALLED,0,1,1,16.0,0,0.0,0,MISSING
28375000,470000.0,APARTMENT,East Flanders,Aalst,9620,50.8677644,3.7877384,118.0,,,HYPER_EQUIPPED,0,0,1,40.0,0,0.0,0,GOOD
41382000,352500.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1880,51.0131882,4.3572785,99.0,,2.0,INSTALLED,0,1,1,,0,0.0,0,MISSING
17762000,357000.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1770,,,103.0,,,INSTALLED,0,0,1,14.0,0,0.0,0,MISSING
48786000,237000.0,PENTHOUSE,Hainaut,Tournai,7600,,,140.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
73176000,410000.0,APARTMENT,East Flanders,Dendermonde,9230,50.9996882,3.8824427,115.0,,,MISSING,0,0,1,12.0,0,0.0,0,GOOD
39298000,169000.0,FLAT_STUDIO,Antwerp,Antwerp,2000,51.22082,4.416968,35.0,,1.0,INSTALLED,1,0,1,1.0,0,0.0,0,AS_NEW
2318000,260000.0,DUPLEX,Hainaut,Soignies,7110,50.4450678,4.0999613,165.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,AS_NEW
64680000,412000.0,APARTMENT,West Flanders,Brugge,8200,51.2007547,3.1971313,97.0,,,MISSING,0,0,0,0.0,1,20.0,0,GOOD
1360000,535000.0,GROUND_FLOOR,Walloon Brabant,Nivelles,1330,50.7139216,4.5304256,133.0,,3.0,USA_SEMI_EQUIPPED,0,0,1,13.0,1,118.0,0,AS_NEW
66115000,499500.0,APARTMENT,Flemish Brabant,Halle-Vilvoorde,1933,50.8658558,4.5146056,147.0,,,MISSING,0,1,1,19.0,0,0.0,0,MISSING
16441000,179000.0,APARTMENT,Antwerp,Antwerp,2070,,,91.0,,,MISSING,0,0,1,,0,0.0,0,MISSING
55546000,380000.0,GROUND_FLOOR,Antwerp,Antwerp,2240,51.2198715,4.6704367,100.0,,4.0,USA_HYPER_EQUIPPED,0,0,1,,1,55.0,0,AS_NEW
33365000,536500.0,APARTMENT,East Flanders,Gent,9000,51.0657857,3.7361544,110.0,,,MISSING,0,0,1,11.0,0,0.0,0,MISSING
77125000,620000.0,APARTMENT,East Flanders,Aalst,9620,50.8937187,3.8030051,280.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
28792000,259000.0,GROUND_FLOOR,Flemish Brabant,Halle-Vilvoorde,1600,,,,,2.0,NOT_INSTALLED,0,0,1,,0,0.0,0,TO_BE_DONE_UP
50373000,275000.0,DUPLEX,Namur,Namur,5190,50.4977186,4.6392301,,,2.0,HYPER_EQUIPPED,0,1,0,0.0,1,280.0,0,JUST_RENOVATED
20898000,778000.0,PENTHOUSE,Antwerp,Mechelen,2800,51.0271455,4.4764121,252.0,,3.0,INSTALLED,0,0,1,6.0,0,0.0,0,AS_NEW
4853000,345000.0,APARTMENT,Brussels,Brussels,1000,,,107.0,,,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
17008000,275000.0,APARTMENT,East Flanders,Gent,9000,51.0274241,3.696983,61.0,,,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,GOOD
12957000,189000.0,APARTMENT,Antwerp,Antwerp,2100,51.2214762,4.4848761,,,,INSTALLED,0,1,0,0.0,0,0.0,0,MISSING
78638000,379000.0,APARTMENT,Flemish Brabant,Leuven,3020,50.90714,4.6690492,88.0,,,INSTALLED,0,0,0,0.0,1,91.0,0,MISSING
67065000,270000.0,APARTMENT,Antwerp,Antwerp,2980,51.2660899,4.63772,88.0,,2.0,INSTALLED,0,1,0,0.0,0,0.0,0,GOOD
59740000,398000.0,APARTMENT,East Flanders,Gent,9051,51.0188076,3.6701237,95.0,,2.0,HYPER_EQUIPPED,0,0,1,35.0,0,0.0,0,MISSING
38931000,2295000.0,APARTMENT,West Flanders,Brugge,8300,51.3543994,3.2977628,128.0,,,MISSING,0,0,1,25.0,0,0.0,0,GOOD
66876000,266250.0,APARTMENT,West Flanders,Brugge,8370,51.3178321,3.1416329,66.0,,,INSTALLED,0,0,1,7.0,0,0.0,0,MISSING
54388000,259793.0,APARTMENT,Walloon Brabant,Nivelles,1400,,,63.0,,,MISSING,0,0,1,,0,0.0,0,MISSING
73238000,260000.0,APARTMENT,West Flanders,Kortrijk,8520,50.8509468,3.2926781,72.0,,,MISSING,0,0,1,9.0,0,0.0,0,GOOD
32619000,87000.0,APARTMENT,Hainaut,Ath,7911,50.6633849,3.6148572,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,TO_BE_DONE_UP
68734000,371700.0,APARTMENT,Brussels,Brussels,1020,50.8806686,4.3529359,106.0,,2.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,AS_NEW
38207000,495000.0,APARTMENT,Brussels,Brussels,1050,50.8177768,4.3681345,86.0,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,GOOD
35862000,185000.0,APARTMENT,Liège,Liège,4032,50.6224317,5.6285362,76.0,,2.0,INSTALLED,0,0,1,14.0,1,177.0,0,GOOD
61145000,249000.0,APARTMENT,East Flanders,Aalst,9402,50.8305658,4.0643219,90.0,,2.0,USA_INSTALLED,0,0,1,4.0,0,0.0,0,AS_NEW
21701000,220000.0,APARTMENT,Hainaut,Mons,7000,50.4591358,3.9833141,80.0,,,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
54721000,125000.0,FLAT_STUDIO,Flemish Brabant,Halle-Vilvoorde,1780,50.900578,4.329155,33.0,,2.0,SEMI_EQUIPPED,0,1,0,0.0,0,0.0,0,GOOD
60743000,320000.0,FLAT_STUDIO,Flemish Brabant,Leuven,3000,50.8818485,4.7113628,35.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,AS_NEW
30473000,445000.0,GROUND_FLOOR,Brussels,Brussels,1180,50.7901671,4.3718171,113.0,,2.0,USA_HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0,AS_NEW
53770000,289000.0,APARTMENT,Namur,Namur,5020,50.4524065,4.8330878,136.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,GOOD
75303000,235000.0,APARTMENT,Limburg,Tongeren,3700,,,82.0,,,MISSING,0,0,1,14.0,0,0.0,0,MISSING
48674000,301000.0,APARTMENT,West Flanders,Veurne,8630,51.0764763,2.6722378,94.0,,,MISSING,0,0,1,9.0,0,0.0,0,GOOD
62198000,360000.0,GROUND_FLOOR,Antwerp,Antwerp,2990,51.358979,4.5386486,101.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
79008000,229000.0,GROUND_FLOOR,Antwerp,Antwerp,2160,51.2142334,4.4931702,80.0,,3.0,SEMI_EQUIPPED,0,1,0,0.0,1,,0,GOOD
44110000,247500.0,APARTMENT,East Flanders,Sint-Niklaas,9120,51.2062729,4.2604264,81.0,,,MISSING,0,0,1,12.0,0,0.0,0,AS_NEW
8393000,175000.0,APARTMENT,Brussels,Brussels,1060,50.8312623,4.3454649,,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,GOOD
53529000,375000.0,APARTMENT,Liège,Liège,4920,50.4805845,5.7064197,136.0,,,MISSING,0,0,1,,0,0.0,0,MISSING
45031000,296440.0,APARTMENT,Flemish Brabant,Leuven,3271,51.0277114,4.9814318,93.0,,3.0,INSTALLED,0,1,1,9.0,0,0.0,0,MISSING
44096000,299000.0,GROUND_FLOOR,Brussels,Brussels,1080,,,91.0,,3.0,INSTALLED,0,0,1,40.0,0,0.0,0,AS_NEW
3837000,260000.0,APARTMENT,Antwerp,Antwerp,2660,51.1807183,4.3477228,83.0,,2.0,HYPER_EQUIPPED,0,0,1,5.0,0,0.0,0,AS_NEW
59367000,275000.0,SERVICE_FLAT,West Flanders,Veurne,8620,51.1309279,2.7501944,63.0,,,MISSING,0,0,0,0.0,0,0.0,0,MISSING
68618000,185000.0,FLAT_STUDIO,West Flanders,Veurne,8620,51.1475045,2.7134928,31.0,,2.0,INSTALLED,1,1,0,0.0,0,0.0,0,AS_NEW
19484000,580000.0,APARTMENT,Antwerp,Antwerp,2000,51.2227844,4.4008885,145.0,,2.0,HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,AS_NEW
53834000,309300.0,APARTMENT,East Flanders,Aalst,9300,50.9472177,4.042532,105.0,,,INSTALLED,0,0,1,37.0,0,0.0,0,MISSING
